baseline_model,residual_feature,residual_transform,alpha,baseline_valid_r2,final_valid_r2,delta_r2
ridge_rank_alpha10000,feature_03,sign,-0.00023271109192134608,0.0020924724141028195,0.0020976337082975194,5.161294194699906e-6
ridge_rank_alpha10000,feature_40,square_z,0.0010781257249514978,0.0020924724141028195,0.0020975677971487583,5.095383045938817e-6
ridge_rank_alpha10000,feature_20,sign,-0.001132758575681723,0.0020924724141028195,0.0020973944746530693,4.922060550249796e-6
ridge_rank_alpha10000,feature_29,square_z,-0.0007496466223416863,0.0020924724141028195,0.0020973334558586076,4.861041755788165e-6
ridge_rank_alpha10000,feature_58,sign,0.00022682092119999994,0.0020924724141028195,0.0020972390166129617,4.7666025101422704e-6
ridge_rank_alpha10000,feature_34,abs_z,-0.0005342488619513492,0.0020924724141028195,0.0020971286489172014,4.656234814381932e-6
ridge_rank_alpha10000,feature_44,signed_tail05,0.005680116304779056,0.0020924724141028195,0.0020970511433038297,4.578729201010212e-6
ridge_rank_alpha10000,feature_27,abs_z,-0.00035922217455730966,0.0020924724141028195,0.002096912261292494,4.439847189674495e-6
ridge_rank_alpha10000,feature_50,bottom05_indicator,-0.0018892633442775088,0.0020924724141028195,0.0020968907031286843,4.41828902586483e-6
ridge_rank_alpha10000,feature_51,rank,0.014594487501853512,0.0020924724141028195,0.00209686617739413,4.393763291310471e-6
ridge_rank_alpha10000,feature_42,positive_indicator,-0.001201690474072816,0.0020924724141028195,0.002096864820049116,4.392405946296307e-6
ridge_rank_alpha10000,feature_58,bottom05_indicator,-0.0014154548169141642,0.0020924724141028195,0.0020965949435806097,4.122529477790238e-6
ridge_rank_alpha10000,feature_42,signed_tail05,-0.015032241350213396,0.0020924724141028195,0.0020965734523739066,4.1010382710870985e-6
ridge_rank_alpha10000,feature_19,bottom05_indicator,-0.010924521008114644,0.0020924724141028195,0.0020964727796041194,4.000365501299896e-6
ridge_rank_alpha10000,feature_61,z,0.00022404698809622847,0.0020924724141028195,0.002096379295131845,3.906881029025477e-6
ridge_rank_alpha10000,feature_71,bottom05_indicator,0.003047269832070802,0.0020924724141028195,0.002096364217509472,3.8918034066526275e-6
ridge_rank_alpha10000,feature_24,rank,-0.0006038045055724624,0.0020924724141028195,0.002096325159436474,3.852745333654539e-6
ridge_rank_alpha10000,feature_73,top05_indicator,-0.01912024068998455,0.0020924724141028195,0.0020962593579069155,3.7869438040960546e-6
ridge_rank_alpha10000,feature_03,positive_indicator,-0.00020627137336777062,0.0020924724141028195,0.0020960311052669045,3.558691164085026e-6
ridge_rank_alpha10000,feature_28,signed_tail05,-0.0010882828873199344,0.0020924724141028195,0.0020959544855179146,3.482071415095156e-6
ridge_rank_alpha10000,feature_37,square_z,-0.0008072779284374133,0.0020924724141028195,0.002095846516692257,3.3741025894373777e-6
ridge_rank_alpha10000,feature_19,positive_indicator,-0.0018246362721415124,0.0020924724141028195,0.00209579150141348,3.319087310660329e-6
ridge_rank_alpha10000,feature_38,abs_z,-0.00021437444866448526,0.0020924724141028195,0.002095742126387523,3.2697122847036297e-6
ridge_rank_alpha10000,feature_63,top05_indicator,-0.01401722878152788,0.0020924724141028195,0.002095704098298956,3.2316841961366194e-6
ridge_rank_alpha10000,feature_22,z,-0.00021892183385492994,0.0020924724141028195,0.002095467587401756,2.9951732989363933e-6
ridge_rank_alpha10000,feature_54,top05_indicator,0.017757700382490485,0.0020924724141028195,0.002095453647976475,2.9812338736556754e-6
ridge_rank_alpha10000,feature_31,rank,-0.0014476881703539058,0.0020924724141028195,0.002095451905850254,2.979491747434615e-6
ridge_rank_alpha10000,feature_19,z,-0.0010979710258687287,0.0020924724141028195,0.0020953166474155793,2.8442333127598474e-6
ridge_rank_alpha10000,feature_61,positive_indicator,0.0014967618488000102,0.0020924724141028195,0.0020953008090760505,2.828394973231063e-6
ridge_rank_alpha10000,feature_40,positive_indicator,-0.00046282069365239016,0.0020924724141028195,0.0020952134639490305,2.741049846211041e-6
ridge_rank_alpha10000,feature_30,rank,0.001024684605646156,0.0020924724141028195,0.0020951403089567444,2.6678948539249348e-6
ridge_rank_alpha10000,feature_77,sign,0.0003470057843141592,0.0020924724141028195,0.002094947648583756,2.47523448093645e-6
ridge_rank_alpha10000,feature_22,abs_z,-0.0005267299441345526,0.0020924724141028195,0.002094936574541628,2.4641604388087046e-6
ridge_rank_alpha10000,feature_28,rank,0.0015917713677492192,0.0020924724141028195,0.002094932797496396,2.4603833935765707e-6
ridge_rank_alpha10000,feature_29,sign,0.0003589162702684813,0.0020924724141028195,0.002094861624108879,2.3892100060596277e-6
ridge_rank_alpha10000,feature_02,signed_tail05,-0.00018071447489693138,0.0020924724141028195,0.002094824037431442,2.3516233286224875e-6
ridge_rank_alpha10000,feature_45,top05_indicator,0.002535916028095379,0.0020924724141028195,0.0020947300690097315,2.2576549069119878e-6
ridge_rank_alpha10000,feature_17,rank,0.0002556446652253141,0.0020924724141028195,0.002094668383838205,2.1959697353857166e-6
ridge_rank_alpha10000,feature_69,bottom05_indicator,-0.012941028522048752,0.0020924724141028195,0.002094665022806086,2.19260870326643e-6
ridge_rank_alpha10000,feature_21,bottom05_indicator,0.0048536733767090175,0.0020924724141028195,0.002094626753637141,2.1543395343215366e-6
ridge_rank_alpha10000,feature_64,positive_indicator,0.0011075723882222788,0.0020924724141028195,0.002094444853316668,1.972439213848709e-6
ridge_rank_alpha10000,feature_22,sign,-0.00010979022035275825,0.0020924724141028195,0.002094436757964724,1.9643438619043607e-6
ridge_rank_alpha10000,feature_77,square_z,-0.00003100965621808009,0.0020924724141028195,0.002094429061235581,1.9566471327614465e-6
ridge_rank_alpha10000,feature_13,z,0.00571121347861499,0.0020924724141028195,0.0020943550124414845,1.882598338664998e-6
ridge_rank_alpha10000,feature_30,square_z,-0.0003202179514831583,0.0020924724141028195,0.0020943547116629713,1.882297560151791e-6
ridge_rank_alpha10000,feature_26,bottom05_indicator,-0.006638108415118412,0.0020924724141028195,0.002094288758169305,1.8163440664853425e-6
ridge_rank_alpha10000,feature_05,sign,0.00004782861706584329,0.0020924724141028195,0.00209428193550254,1.8095213997204596e-6
ridge_rank_alpha10000,feature_39,sign,0.0023446535957306184,0.0020924724141028195,0.0020942397290997228,1.767314996903302e-6
ridge_rank_alpha10000,feature_63,abs_z,-0.00040533210563210755,0.0020924724141028195,0.002094223585866306,1.751171763486603e-6
ridge_rank_alpha10000,feature_23,z,-0.0001764309574629142,0.0020924724141028195,0.0020941941131584763,1.721699055656778e-6
ridge_rank_alpha10000,feature_63,positive_indicator,0.006107779940561286,0.0020924724141028195,0.002094137229593618,1.6648154907983326e-6
ridge_rank_alpha10000,feature_43,abs_z,-0.0007108407932767651,0.0020924724141028195,0.0020941132121856665,1.640798082847006e-6
ridge_rank_alpha10000,feature_28,positive_indicator,-0.0011316025891302684,0.0020924724141028195,0.0020941100763809395,1.6376622781200112e-6
ridge_rank_alpha10000,feature_73,rank,0.008438500534034237,0.0020924724141028195,0.0020940542908730597,1.5818767702402425e-6
ridge_rank_alpha10000,feature_28,z,0.00044524976230181444,0.0020924724141028195,0.0020940519847005845,1.5795705977650343e-6
ridge_rank_alpha10000,feature_33,signed_tail05,0.00030604007138316836,0.0020924724141028195,0.0020937888390115678,1.3164249087482816e-6
ridge_rank_alpha10000,feature_22,positive_indicator,-0.00008439122337661161,0.0020924724141028195,0.0020937550430581986,1.282628955379117e-6
ridge_rank_alpha10000,feature_62,top05_indicator,0.0031720828540050296,0.0020924724141028195,0.0020935510674544577,1.078653351638259e-6
ridge_rank_alpha10000,feature_52,abs_z,0.0012894355147960283,0.0020924724141028195,0.002093493752497455,1.0213383946355847e-6
ridge_rank_alpha10000,feature_72,signed_tail05,0.009917363097496109,0.0020924724141028195,0.002093454119915128,9.817058123084976e-7
ridge_rank_alpha10000,feature_58,positive_indicator,0.0002272524557737324,0.0020924724141028195,0.0020934394561871184,9.670420842988747e-7
ridge_rank_alpha10000,feature_26,rank,0.0025836833800262676,0.0020924724141028195,0.002093307700152147,8.352860493276992e-7
ridge_rank_alpha10000,feature_23,abs_z,-0.00034003980687342266,0.0020924724141028195,0.002093270043144191,7.976290413713727e-7
ridge_rank_alpha10000,feature_08,rank,-0.00010666510163196159,0.0020924724141028195,0.002093266312242159,7.938981393396105e-7
ridge_rank_alpha10000,feature_00,bottom05_indicator,0.0017273204306284527,0.0020924724141028195,0.002093215944760196,7.435306573766454e-7
ridge_rank_alpha10000,feature_44,bottom05_indicator,-0.0007261380237742112,0.0020924724141028195,0.0020932087772318475,7.363631290280281e-7
ridge_rank_alpha10000,feature_42,abs_z,-0.0025358614510691815,0.0020924724141028195,0.0020931983966123724,7.259825095529138e-7
ridge_rank_alpha10000,feature_75,rank,0.00035162801604385926,0.0020924724141028195,0.002093187213986103,7.147998832834901e-7
ridge_rank_alpha10000,feature_05,z,0.000017412044280476203,0.0020924724141028195,0.0020931810663264994,7.086522236798842e-7
ridge_rank_alpha10000,feature_34,square_z,-0.00004320436144048727,0.0020924724141028195,0.002093146050560435,6.73636457615423e-7
ridge_rank_alpha10000,feature_56,positive_indicator,-0.0007084332911274399,0.0020924724141028195,0.0020931344294300436,6.62015327224097e-7
ridge_rank_alpha10000,feature_05,positive_indicator,0.00005166428855705037,0.0020924724141028195,0.0020931267942043696,6.543801015501671e-7
ridge_rank_alpha10000,feature_31,bottom05_indicator,-0.0058960965048979845,0.0020924724141028195,0.002093002263516608,5.298494137884191e-7
ridge_rank_alpha10000,feature_23,rank,-0.00014509855828770757,0.0020924724141028195,0.0020929949490036126,5.225349007931257e-7
ridge_rank_alpha10000,feature_39,rank,0.00034499366761013464,0.0020924724141028195,0.0020929157655876773,4.433514848578568e-7
ridge_rank_alpha10000,feature_57,positive_indicator,0.0007271741942794671,0.0020924724141028195,0.002092821965562819,3.495514599993754e-7
ridge_rank_alpha10000,feature_77,abs_z,-0.00007839412513527326,0.0020924724141028195,0.0020927878382702714,3.154241674518943e-7
ridge_rank_alpha10000,feature_17,top05_indicator,0.00011710724098577305,0.0020924724141028195,0.0020927405795778675,2.6816547504804333e-7
ridge_rank_alpha10000,feature_44,rank,0.00008100919088777581,0.0020924724141028195,0.0020927065496028074,2.3413549998796412e-7
ridge_rank_alpha10000,feature_08,square_z,-0.00036914304718052446,0.0020924724141028195,0.002092685139955641,2.1272585282172685e-7
ridge_rank_alpha10000,feature_20,rank,-0.00005077811188132216,0.0020924724141028195,0.0020926009279823576,1.285138795381613e-7
ridge_rank_alpha10000,feature_43,square_z,-0.0007095768396720943,0.0020924724141028195,0.0020925798657932537,1.0745169043424596e-7
ridge_rank_alpha10000,feature_46,z,0.0000178431495873707,0.0020924724141028195,0.0020925492958460135,7.688174319397945e-8
ridge_rank_alpha10000,feature_09,sign,3.075753598081422e-17,0.0020924724141028195,0.0020924724141028195,0.0
ridge_rank_alpha10000,feature_09,positive_indicator,3.075753598081422e-17,0.0020924724141028195,0.0020924724141028195,0.0
ridge_rank_alpha10000,feature_10,sign,3.075753598081422e-17,0.0020924724141028195,0.0020924724141028195,0.0
ridge_rank_alpha10000,feature_10,positive_indicator,3.075753598081422e-17,0.0020924724141028195,0.0020924724141028195,0.0
ridge_rank_alpha10000,feature_11,sign,3.075753598081422e-17,0.0020924724141028195,0.0020924724141028195,0.0
ridge_rank_alpha10000,feature_11,positive_indicator,3.075753598081422e-17,0.0020924724141028195,0.0020924724141028195,0.0
ridge_rank_alpha10000,feature_24,bottom05_indicator,-0.0002749968865439561,0.0020924724141028195,0.0020924715423247253,-8.7177809415806e-10
ridge_rank_alpha10000,feature_52,bottom05_indicator,-0.000021128716555631516,0.0020924724141028195,0.0020924688318375573,-3.582265262203066e-9
ridge_rank_alpha10000,feature_21,rank,6.445775430116304e-6,0.0020924724141028195,0.002092458128964636,-1.4285138183467438e-8
ridge_rank_alpha10000,feature_29,top05_indicator,-0.00587432017894288,0.0020924724141028195,0.0020924508516810825,-2.1562421737009174e-8
ridge_rank_alpha10000,feature_57,abs_z,-0.0002300288122862518,0.0020924724141028195,0.00209242913518648,-4.327891633959524e-8
ridge_rank_alpha10000,feature_63,square_z,-0.00005587015758172217,0.0020924724141028195,0.0020924196833723707,-5.273073044875787e-8
ridge_rank_alpha10000,feature_78,positive_indicator,-0.00028944101243647685,0.0020924724141028195,0.0020923612601730923,-1.111539297271591e-7
ridge_rank_alpha10000,feature_64,top05_indicator,-0.0002506512718264728,0.0020924724141028195,0.0020923556406524657,-1.1677345035376874e-7
ridge_rank_alpha10000,feature_30,top05_indicator,0.004171458703174887,0.0020924724141028195,0.0020923299672082063,-1.424468946131796e-7
ridge_rank_alpha10000,feature_77,z,-0.0002859183782952938,0.0020924724141028195,0.0020923035930254796,-1.6882107733984242e-7
ridge_rank_alpha10000,feature_39,bottom05_indicator,-0.0011002012926443886,0.0020924724141028195,0.002092257459588742,-2.1495451407727018e-7
ridge_rank_alpha10000,feature_23,signed_tail05,-0.007700588268891785,0.0020924724141028195,0.0020922385081654227,-2.3390593739680554e-7
ridge_rank_alpha10000,feature_40,sign,-0.0004741812186511722,0.0020924724141028195,0.002092178974889114,-2.934392137055042e-7
ridge_rank_alpha10000,feature_74,positive_indicator,-0.0026803114178472714,0.0020924724141028195,0.0020921597453374963,-3.1266876532320964e-7
ridge_rank_alpha10000,feature_76,bottom05_indicator,0.0006613947265305591,0.0020924724141028195,0.0020921293105556904,-3.4310354712907554e-7
ridge_rank_alpha10000,feature_73,bottom05_indicator,0.0006338299791888108,0.0020924724141028195,0.0020920822149047558,-3.9019919806371206e-7
ridge_rank_alpha10000,feature_22,square_z,-0.00011424864455299657,0.0020924724141028195,0.0020920672179097766,-4.0519619304291155e-7
ridge_rank_alpha10000,feature_50,rank,-0.00008763993906601332,0.0020924724141028195,0.0020920547356922947,-4.1767841052475774e-7
ridge_rank_alpha10000,feature_20,abs_z,0.00007596621599584734,0.0020924724141028195,0.002092037117722323,-4.352963804965526e-7
ridge_rank_alpha10000,feature_25,sign,0.0001809988049292169,0.0020924724141028195,0.0020920265857283793,-4.4582837444018253e-7
ridge_rank_alpha10000,feature_27,rank,-0.0007018466642314295,0.0020924724141028195,0.002092010508734643,-4.61905368176474e-7
ridge_rank_alpha10000,feature_64,abs_z,-0.0008791224337549141,0.0020924724141028195,0.002092008791672484,-4.6362243033559736e-7
ridge_rank_alpha10000,feature_34,rank,0.00013253107416947283,0.0020924724141028195,0.002091895639910746,-5.767741920736924e-7
ridge_rank_alpha10000,feature_44,top05_indicator,0.010952948000141974,0.0020924724141028195,0.0020918770837239364,-5.953303788830411e-7
ridge_rank_alpha10000,feature_36,top05_indicator,0.0021371940023742057,0.0020924724141028195,0.0020918613369482753,-6.110771545442262e-7
ridge_rank_alpha10000,feature_48,bottom05_indicator,-0.0023969106983960466,0.0020924724141028195,0.0020918287047753115,-6.43709327508013e-7
ridge_rank_alpha10000,feature_02,positive_indicator,0.000046774384591533014,0.0020924724141028195,0.002091790420898243,-6.819932045765142e-7
ridge_rank_alpha10000,feature_20,top05_indicator,0.004827307129677129,0.0020924724141028195,0.0020917719229750498,-7.00491127769709e-7
ridge_rank_alpha10000,feature_71,rank,0.0004693176796390228,0.0020924724141028195,0.0020917494421218708,-7.229719809487278e-7
ridge_rank_alpha10000,feature_12,bottom05_indicator,0.00026259933917465404,0.0020924724141028195,0.002091746175032827,-7.262390699924737e-7
ridge_rank_alpha10000,feature_53,rank,-0.00021272138252972344,0.0020924724141028195,0.00209173019304143,-7.422210613894364e-7
ridge_rank_alpha10000,feature_72,bottom05_indicator,0.002227489039559403,0.0020924724141028195,0.0020916123400874786,-8.600740153408282e-7
ridge_rank_alpha10000,feature_53,positive_indicator,0.0015193468249794257,0.0020924724141028195,0.0020916094937245555,-8.62920378263965e-7
ridge_rank_alpha10000,feature_02,sign,0.000052814005841013734,0.0020924724141028195,0.002091594709932254,-8.777041705654298e-7
ridge_rank_alpha10000,feature_20,z,0.00017789383601289705,0.0020924724141028195,0.0020915876158293933,-8.84798273426135e-7
ridge_rank_alpha10000,feature_66,rank,-0.003969095698664663,0.0020924724141028195,0.0020915192334378663,-9.531806649532015e-7
ridge_rank_alpha10000,feature_51,sign,0.0041345500515943805,0.0020924724141028195,0.002091464143248678,-1.0082708541414576e-6
ridge_rank_alpha10000,feature_41,bottom05_indicator,-0.01079069294825961,0.0020924724141028195,0.002091341303207428,-1.1311108953915294e-6
ridge_rank_alpha10000,feature_48,rank,-0.0010905313168213444,0.0020924724141028195,0.0020913190457305664,-1.1533683722531052e-6
ridge_rank_alpha10000,feature_71,signed_tail05,0.011953621879350014,0.0020924724141028195,0.002091290481485819,-1.1819326170003919e-6
ridge_rank_alpha10000,feature_40,abs_z,0.0019254803257043992,0.0020924724141028195,0.0020912717074008658,-1.2007067019537132e-6
ridge_rank_alpha10000,feature_30,positive_indicator,-0.00292942932043109,0.0020924724141028195,0.0020911490819719436,-1.323332130875876e-6
ridge_rank_alpha10000,feature_53,signed_tail05,0.01847910262690702,0.0020924724141028195,0.002091131081372044,-1.341332730775413e-6
ridge_rank_alpha10000,feature_39,abs_z,-0.0007002887293972698,0.0020924724141028195,0.0020911235107137216,-1.3489033890978774e-6
ridge_rank_alpha10000,feature_18,z,0.00004839493245727199,0.0020924724141028195,0.0020911053648623446,-1.3670492404749268e-6
ridge_rank_alpha10000,feature_19,rank,-0.0034612756854691903,0.0020924724141028195,0.0020911007618970023,-1.371652205817142e-6
ridge_rank_alpha10000,feature_43,rank,0.0014428557427861037,0.0020924724141028195,0.002091064930679787,-1.4074834230326516e-6
ridge_rank_alpha10000,feature_25,positive_indicator,0.00018979934282427625,0.0020924724141028195,0.00209104628677248,-1.4261273303395328e-6
ridge_rank_alpha10000,feature_78,sign,-0.00010969904585156241,0.0020924724141028195,0.0020910275192281835,-1.4448948746359491e-6
ridge_rank_alpha10000,feature_46,sign,-0.0023664728727510707,0.0020924724141028195,0.002091016195221118,-1.4562188817013322e-6
ridge_rank_alpha10000,feature_12,sign,0.0007362289231781279,0.0020924724141028195,0.002091005163434745,-1.4672506680746267e-6
ridge_rank_alpha10000,feature_01,signed_tail05,-0.00029059356219798225,0.0020924724141028195,0.0020908535144944507,-1.6188996083688068e-6
ridge_rank_alpha10000,feature_55,square_z,0.00013019999420410498,0.0020924724141028195,0.0020908347871443356,-1.6376269584839065e-6
ridge_rank_alpha10000,feature_70,sign,-0.0008114466383494904,0.0020924724141028195,0.0020907833679378873,-1.6890461649321509e-6
ridge_rank_alpha10000,feature_72,square_z,6.6977496999807195e-6,0.0020924724141028195,0.002090767401685567,-1.705012417252405e-6
ridge_rank_alpha10000,feature_46,signed_tail05,-0.0010117825033661273,0.0020924724141028195,0.0020907635363375254,-1.7088777652940479e-6
ridge_rank_alpha10000,feature_29,positive_indicator,0.000638761080030508,0.0020924724141028195,0.0020907467167738947,-1.7256973289248023e-6
ridge_rank_alpha10000,feature_27,sign,0.0013775128168383908,0.0020924724141028195,0.00209070205544315,-1.7703586596695686e-6
ridge_rank_alpha10000,feature_62,positive_indicator,-0.009613042898620083,0.0020924724141028195,0.0020906277980144994,-1.8446160883200946e-6
ridge_rank_alpha10000,feature_21,sign,-0.001445383096218661,0.0020924724141028195,0.0020905733567294638,-1.899057373355717e-6
ridge_rank_alpha10000,feature_31,sign,-0.001445383096218661,0.0020924724141028195,0.0020905733567294638,-1.899057373355717e-6
ridge_rank_alpha10000,feature_46,rank,-0.002076535588842986,0.0020924724141028195,0.002090537194034625,-1.9352200681943543e-6
ridge_rank_alpha10000,feature_03,rank,0.00021879083769115666,0.0020924724141028195,0.0020904176884345427,-2.0547256682768023e-6
ridge_rank_alpha10000,feature_23,square_z,-0.0007932695508580365,0.0020924724141028195,0.002090399102821938,-2.073311280881285e-6
ridge_rank_alpha10000,feature_68,sign,0.0010060187195570787,0.0020924724141028195,0.0020903536990622973,-2.11871504052219e-6
ridge_rank_alpha10000,feature_78,bottom05_indicator,-0.00451392767089412,0.0020924724141028195,0.002090305035677198,-2.1673784256215356e-6
ridge_rank_alpha10000,feature_49,square_z,-0.00001756937866500174,0.0020924724141028195,0.0020902149065001874,-2.257507602632103e-6
ridge_rank_alpha10000,feature_16,bottom05_indicator,0.0006151683501574893,0.0020924724141028195,0.0020901870041251103,-2.2854099777092074e-6
ridge_rank_alpha10000,feature_17,positive_indicator,-0.0005920355474548601,0.0020924724141028195,0.0020901781938326147,-2.294220270204761e-6
ridge_rank_alpha10000,feature_23,bottom05_indicator,-0.001866858663567577,0.0020924724141028195,0.0020901332546411355,-2.3391594616839484e-6
ridge_rank_alpha10000,feature_43,sign,-0.0012320763348249782,0.0020924724141028195,0.002089968124016184,-2.5042900866356632e-6
ridge_rank_alpha10000,feature_02,bottom05_indicator,-0.01482428299797986,0.0020924724141028195,0.0020899392239246417,-2.533190178177769e-6
ridge_rank_alpha10000,feature_77,positive_indicator,0.00092907362010277,0.0020924724141028195,0.00208982800346591,-2.6444106369094555e-6
ridge_rank_alpha10000,feature_22,signed_tail05,-0.0011471531232868809,0.0020924724141028195,0.002089786237380875,-2.6861767219443777e-6
ridge_rank_alpha10000,feature_67,sign,-0.0016076858362706965,0.0020924724141028195,0.002089440983827018,-3.031430275801661e-6
ridge_rank_alpha10000,feature_26,sign,0.0009837769571254063,0.0020924724141028195,0.0020894399532341845,-3.0324608686349563e-6
ridge_rank_alpha10000,feature_42,square_z,-0.0003867978839987453,0.0020924724141028195,0.002089419407054205,-3.0530070486145533e-6
ridge_rank_alpha10000,feature_59,rank,-0.000369229117653332,0.0020924724141028195,0.0020893855994016386,-3.0868147011808844e-6
ridge_rank_alpha10000,feature_42,rank,-0.002521928786331869,0.0020924724141028195,0.0020892077411188703,-3.2646729839491684e-6
ridge_rank_alpha10000,feature_33,square_z,0.0015558899278670262,0.0020924724141028195,0.0020891324010983148,-3.340013004504705e-6
ridge_rank_alpha10000,feature_66,sign,0.0007456137237601016,0.0020924724141028195,0.002089089029818414,-3.383384284405544e-6
ridge_rank_alpha10000,feature_66,z,-0.0023172778072016657,0.0020924724141028195,0.002089053231911331,-3.4191821914886233e-6
ridge_rank_alpha10000,feature_30,signed_tail05,0.009224320916035162,0.0020924724141028195,0.0020890432277479443,-3.4291863548752133e-6
ridge_rank_alpha10000,feature_37,top05_indicator,-0.01684617755962492,0.0020924724141028195,0.0020889830517731856,-3.489362329633927e-6
ridge_rank_alpha10000,feature_63,bottom05_indicator,0.003491226145834116,0.0020924724141028195,0.0020888974211589195,-3.5749929438999573e-6
ridge_rank_alpha10000,feature_73,z,-0.0037130711271839887,0.0020924724141028195,0.0020888855110601234,-3.5869030426960435e-6
ridge_rank_alpha10000,feature_73,sign,-0.0013265410860296338,0.0020924724141028195,0.002088855699465708,-3.616714637111329e-6
ridge_rank_alpha10000,feature_45,positive_indicator,-0.001111116438349125,0.0020924724141028195,0.002088846134256417,-3.6262798464026247e-6
ridge_rank_alpha10000,feature_54,z,0.003519384102378216,0.0020924724141028195,0.002088787418780158,-3.684995322661422e-6
ridge_rank_alpha10000,feature_75,top05_indicator,-0.008624520716362473,0.0020924724141028195,0.0020887414935149007,-3.7309205879187957e-6
ridge_rank_alpha10000,feature_53,abs_z,-0.003588336104868664,0.0020924724141028195,0.0020887105728861766,-3.761841216642914e-6
ridge_rank_alpha10000,feature_42,z,-0.0021387797598503636,0.0020924724141028195,0.002088676576022297,-3.795838080522529e-6
ridge_rank_alpha10000,feature_63,rank,-0.0015621300339585767,0.0020924724141028195,0.0020885133702889247,-3.95904381389478e-6
ridge_rank_alpha10000,feature_63,z,-0.0008483362866605731,0.0020924724141028195,0.002088493938798952,-3.9784753038674125e-6
ridge_rank_alpha10000,feature_06,abs_z,-0.0009407346365289776,0.0020924724141028195,0.002088341739512334,-4.130674590485661e-6
ridge_rank_alpha10000,feature_48,sign,-0.0016920082168629686,0.0020924724141028195,0.0020882725942307223,-4.199819872097166e-6
ridge_rank_alpha10000,feature_16,positive_indicator,-0.0033564187216208277,0.0020924724141028195,0.002088209938720831,-4.262475381988651e-6
ridge_rank_alpha10000,feature_37,rank,0.0007133243083167191,0.0020924724141028195,0.002088090367054374,-4.382047048445692e-6
ridge_rank_alpha10000,feature_29,signed_tail05,-0.0008390415354658368,0.0020924724141028195,0.0020880254058133207,-4.447008289498733e-6
ridge_rank_alpha10000,feature_60,bottom05_indicator,0.000834328364831893,0.0020924724141028195,0.0020879127796060715,-4.559634496748011e-6
ridge_rank_alpha10000,feature_43,top05_indicator,0.021314841511949092,0.0020924724141028195,0.0020878868426369435,-4.585571465876015e-6
ridge_rank_alpha10000,feature_03,bottom05_indicator,-0.01742064821600397,0.0020924724141028195,0.002087698940338556,-4.773473764263514e-6
ridge_rank_alpha10000,feature_13,abs_z,0.005793428128309388,0.0020924724141028195,0.002087685955216023,-4.7864588867962965e-6
ridge_rank_alpha10000,feature_69,rank,0.0020056666710591368,0.0020924724141028195,0.0020876146998323186,-4.857714270500857e-6
ridge_rank_alpha10000,feature_22,bottom05_indicator,-0.0029292577125366328,0.0020924724141028195,0.0020876094388518895,-4.862975250929935e-6
ridge_rank_alpha10000,feature_73,signed_tail05,-0.009368790626432411,0.0020924724141028195,0.002087479936578651,-4.992477524168315e-6
ridge_rank_alpha10000,feature_30,z,-0.0006261839223761485,0.0020924724141028195,0.002087224689540035,-5.247724562784661e-6
ridge_rank_alpha10000,feature_78,square_z,0.00015576257345562822,0.0020924724141028195,0.0020871293323337925,-5.3430817690269805e-6
ridge_rank_alpha10000,feature_42,sign,-0.0010572436446326784,0.0020924724141028195,0.002087038217666759,-5.434196436060468e-6
ridge_rank_alpha10000,feature_71,square_z,0.000046638976406037515,0.0020924724141028195,0.0020869839642526644,-5.488449850155064e-6
ridge_rank_alpha10000,feature_69,signed_tail05,0.01145631544782279,0.0020924724141028195,0.0020867386703631308,-5.7337437396887125e-6
ridge_rank_alpha10000,feature_36,abs_z,0.003507357084348746,0.0020924724141028195,0.0020867080347499734,-5.764379352846127e-6
ridge_rank_alpha10000,feature_64,square_z,-0.00005164869673566125,0.0020924724141028195,0.002086692323178707,-5.780090924112358e-6
ridge_rank_alpha10000,feature_55,positive_indicator,0.002120147544434654,0.0020924724141028195,0.0020865646922503256,-5.907721852493886e-6
ridge_rank_alpha10000,feature_14,bottom05_indicator,0.0031431891284383648,0.0020924724141028195,0.0020865160136028793,-5.956400499940173e-6
ridge_rank_alpha10000,feature_47,positive_indicator,-0.0023802361272424397,0.0020924724141028195,0.002086485468038135,-5.9869460646844175e-6
ridge_rank_alpha10000,feature_09,z,0.00019171370002883455,0.0020924724141028195,0.002086469604030583,-6.002810072236464e-6
ridge_rank_alpha10000,feature_37,positive_indicator,0.0003635542760789743,0.0020924724141028195,0.0020864597919900696,-6.012622112749888e-6
ridge_rank_alpha10000,feature_55,abs_z,0.0004943308326289984,0.0020924724141028195,0.0020864290463087354,-6.043367794084098e-6
ridge_rank_alpha10000,feature_61,abs_z,0.0005826000395315571,0.0020924724141028195,0.002086328162814066,-6.1442512887532885e-6
ridge_rank_alpha10000,feature_14,rank,0.0018939915813226608,0.0020924724141028195,0.0020862702013793033,-6.202212723516176e-6
ridge_rank_alpha10000,feature_33,bottom05_indicator,0.002509513490621653,0.0020924724141028195,0.0020862151967848686,-6.257217317950925e-6
ridge_rank_alpha10000,feature_38,rank,0.0008583017637426552,0.0020924724141028195,0.002086086116069974,-6.3862980328455166e-6
ridge_rank_alpha10000,feature_20,signed_tail05,-0.0024417738406860394,0.0020924724141028195,0.002086075718345848,-6.39669575697166e-6
ridge_rank_alpha10000,feature_14,signed_tail05,0.007373729168147691,0.0020924724141028195,0.0020860559247543042,-6.416489348515242e-6
